ID, Months Active, Reviews, Average Review, Votes, Friends 
Y6Y-Is1t48LP9QMKi5MyWA,28,1,1,3,6
tCzmjR9BtSDJQaundOpQcw,49,9,3.88,9,0
HguQ0Lxxwpx1CWBloDzRIA,67,53,3.91,87,2
RSMBTjpXk9gHkHgJETb6pA,19,1,3,1,0
Pc-6iaUA1hPkTZP2g4G0Hg,45,7,4.2,9,2
hkZfGhWp32V1zFYdxONQkQ,21,1,5,1,5
GGr3i_IzpoEBFNKhmvE6cQ,25,2,3,4,0
oKRJp7gK_K72nAkPVTW5uA,26,7,3.83,5,0
6NGDR8p6nXo74IUGqkXsqg,56,4,3.33,1,1
ME9eShae50xazlGAVRRxgg,61,20,3.95,13,0
13zBixb65jleIQkP-9c5QQ,84,6,4,9,0
9m-ATHqaOQaKGQzNe3ViOA,14,1,2,1,1
lsY05eqfv9KPFbRCJrw_fA,38,7,4.29,4,2
VrGqukNqZYBUMV74PMQWgg,39,11,4.45,8,0
5a_j8E5wG86Btvjtr3VIfg,46,4,2.25,13,0
tSaji3-lHdlkAenZa8YGIA,72,90,4.1,535,6
4mCfNFI8GsJbYcEq_TskUQ,66,72,3.92,203,13
#NAME?,26,15,4,37,4
oK51R-573U_oB6tLslClLg,18,8,3,3,0
mgNvcCrxvdvSLtiZ5MkEsw,73,39,3.28,28,0
BOA6IMbiZB2RVZFp-TTiKA,87,120,3.94,367,2
cwlz7-fym956qQXBQxxZHQ,39,10,4,13,0
LxHWAHPa-tjIzImN7fy86A,32,8,4.57,15,16
DRw2GfcyTo8wjx2G27NxlQ,33,30,3.57,19,0
R7q9DeuXA4-nLNnoctDlPw,30,2,3,5,2
DVUy3pGA0yKwn7SaH0S46w,54,4,3.75,6,12
vwndetc7KXo8Ld_muTbGUw,49,27,4,32,1
6STpZ4eL0rzkTdz5v-ZnUA,71,6,3.29,17,13
9STS2LaNLkrKq84c7IyAKA,49,15,4.59,15,1
JlO00iYsaV-aKpgB6PSx4g,20,3,5,1,2
yOsYEGzFdmGOmjflYZPdqw,31,2,4.5,5,0
O-Offow2UVaab04Wwv9g-w,34,29,4.15,38,1
bbHAzHhG6fJ3JctVb4IeoA,84,5,4.2,6,0
8e_Vui_feuWC4QqO4vMQlA,18,3,4.67,2,0
CsB9VghXrVYLFaVK9aOqew,35,2,5,0,0
kA2w3XEINB9qK7gEF991jg,28,2,3,11,0
9Y4b4mTNNBaYrbT3gSaSew,46,24,3.91,10,0
4R-PjRrjp4iv20NH7UeYnw,19,2,5,2,0
RYh0uRAk_l54NHz_34OlrA,42,8,3.88,15,15
uZyzPG8Gkjwld9fHpPBd1g,66,31,3.79,61,1
tDz2oZNtKABUj4MNF5aVCQ,16,1,4,0,8
G3w5914yiXDMZ8mU8teKjA,59,3,3.33,16,0
lKWIFtYAH2yihPX3CRPKDQ,22,5,3.75,15,0
eEKa2FEP9rKwdoZ6thYyNA,21,4,5,0,2
obKS1P0nS7Yvlg8STPhg5Q,60,5,4.4,11,0
0dB8rQJuFfTEa2NFX-5ifg,93,44,2.68,126,0
WUyljiflWc2i8K0ZsL_Nyw,62,30,4.16,107,21
Ryolnmpuq3F70CYgBNRPvw,56,10,2.45,31,0
4zSQ6gjqUkEi2tWZSJjxdw,15,4,5,4,0
bRPCxyEgxa6shqb_VTJ9Cw,74,51,3.82,80,0
KJRXVZ9T4tzpVmHvYmFPrQ,36,4,5,8,1
lf5GxpZhvI6xkfhnUwPktA,42,2,1,5,0
nbozskmdM5P8bg35atsriw,48,3,5,15,15
PB6Yi7l4n9kmV3X0fEBp5Q,27,1,1,1,0
JgDkCER12uiv4lbpmkZ9VA,75,425,3.44,2013,89
s6QEZxEYxECGtc8EHChosw,48,1,4,0,7
AtnYGQjNY2cCSNWt_LY8nQ,55,24,4.19,118,3
RKLcWZFxYHYPtAp4FL93zw,25,1,5,0,0
xYUdrFsgfJfpHKUGJz0ifg,24,1,3,0,0
3j94fw4sS-v1NrrRVgkKRQ,53,1,5,0,0
SdVK7u1QD05pdLydkwp16g,27,1,5,1,0
uHpcFq0rcrbIW6rwLU-6CQ,11,17,4.06,11,0
V1UCsFJZVFM9N_T095TiIw,68,10,3.3,4,0
d9PjG55yMc2diyRVvB56xA,17,4,4.5,4,0
XWTlkj0Oa7Ss1F0E9ULLsQ,43,36,3.75,38,0
o7um5jfDUkF237SIGP7DDw,42,11,4.33,32,24
sEbZbbyhJL7Pv4z23LpGsg,21,42,4.58,39,1
izrPGEutYNurRfodgsIxAw,58,20,4.29,102,13
_Kq5KTOhgWn4h1-Q0fAXcg,65,127,3.7,580,1
QRGabChhCCotF5_FriRQBQ,52,1,5,1,0
bzfoIW7PiEqWfLiR0vSX7Q,37,2,1,7,0
KHJ9y6T_80i2Ts5MgKsdOQ,45,19,3.16,56,0
PfGArgOv06X0_t498i4eiA,9,2,5,0,0
ShQ0dQo7cA7rTk1BXeVpow,26,1,5,0,0
#NAME?,64,34,3.03,18,0
H3Ubx9gZekkkNDSb98pNZg,55,2,5,3,1
OO835Kwyxd446nWS3seqFg,61,3,3.33,7,9
I0aQcP2RQy-nUjH1wQbP1Q,64,6,3.83,11,0
DQtZkVk8CJ1sfYKcCvAp7w,37,4,1.5,3,0
KLekdmo4FdNnP0huUhzZNw,54,188,3.91,276,25
8pSjGNXTb8ZyBYdjd24tsA,26,4,4,2,0
rTWtHcX68CjWxJszyHjPhg,27,30,3.97,18,2
HB3GhY827PMyN-UBOZXpPA,39,6,1.83,15,2
jwi_C_L-3rSZA1Wh8Oni3A,51,1,5,1,0
kVuNp_kav_-C4MLQn3fuDA,13,5,3,0,0
Z2gNBVeXI1m6oEZ-325JxA,36,6,4.2,0,0
PyXxP7T70j_jACcUKWDczQ,57,16,4.2,27,0
c8sigdqoFV2P_xlCU1x51A,23,41,3.11,15,0
8pFGsQ-t9OMJFSy-54D_HQ,51,6,5,6,0
M1SC6Zxd-8G7HIHfP3hjew,11,2,5,1,0
zYh8w55OMJU9h_kbP21U2w,15,2,5,0,0
1ZAA8kGBzGKgWAHRSnZEpA,12,6,4.5,3,0
26HnP4TEpbzaam5QTWcJbA,9,1,5,1,0
rQoW4UsmxkHq_HuXr0D5gw,79,135,3.82,369,1
lhU7JDcZCreoEESNC5KTKw,39,40,4.22,92,3
zE0yNDf_URTwGsuvUG22KQ,85,5,4,7,1
z8-kXWHjt9c3AL-X50MM7A,42,2,3,0,4
eIaWq2wNhwqMqXhHJfYdSA,41,7,3,5,0
eWaw7OR4pXX223fiTw7Caw,21,2,5,1,0
ewvsoOiFqN02y3O980VMvQ,41,6,3.67,22,10
klsP-WKftxH0iX_VanBbGg,43,2,5,0,0
#NAME?,21,1,5,3,3
vDIs0RJ3r7OS9bOAxeylFw,42,44,3.23,22,8
b2mrrMMd9tWgPlEoto55rg,70,14,3.92,23,0
uFmgbCV_EtNT6S5pZDhVpQ,33,1,5,2,7
QNr8mbAiHz2JhjfCOr8rMA,77,37,3.76,23,0
cJybMiqcR8KiFz0Q3Oo7bg,18,1,1,0,5
QffgsmBAxRjwte55limzTw,25,24,4.31,32,0
1Bezt5unHiEaZsQDmupUgQ,36,2,3,5,1
0vsXoyFeNNRVTNDUqJnfIQ,14,1,1,0,1
8fhnxIkuGyXner8qB08B-Q,38,10,3.73,15,2
eoHRVWFl0sGc5ABljL079w,61,553,3.41,1652,15
oi5f-GdgHyqxLuzfrWDHvg,38,2,2,0,0
uOKlq_LOOZjtUcROwygYGQ,22,1,5,0,0
9_o45jcQXczQzvCf8DsPaw,56,39,4.08,18,0
He5eD6VFRcdi6yo4Hr9dIg,31,5,4.8,4,0
T9wO3ug8vY2vOAUyCueeIw,58,137,3.54,422,4
jIs5_aDWfaUFIqeF-Hq1bg,79,236,3.76,615,5
nbeu8VWWw4rvTYa6_Ci5zw,33,7,3.86,7,0
r7XEHxDrBcgcg6jHvIiZCw,27,14,3.08,26,0
ErHlPvjra3NAGGINCQeIwQ,20,1,1,0,0
AyC_ugJGCsmRJsKLL5eWiQ,10,5,3.75,3,0
QcvetMYcKwvXR9yVEVBEww,29,5,5,2,0
egt5RTaErcWCEVGdpwMrkw,15,1,3,0,1
UPQ3DR3Pq8mfwSRHfke0zA,41,2,5,10,0
AHofX4iEP8vKxJtvaarC0Q,54,11,3.82,30,1
XL_WMpRkD7_L_zYjm5JBFA,54,4,4.25,9,0
XIFPZtJ4_B65h--O0AReyg,16,2,1,1,0
xqtbShA1yX-zD4LdQQBogA,53,10,4.1,7,6
wZakvhQ41cw6gjFpi7l2fg,65,16,4.17,22,6
59WG7sZwWIkVJV3l_lUrVw,29,2,2,1,0
ut4EWwnnnWa7xhSstEgE2w,31,5,4.17,11,4
ujFsnxs3wmEV-VHBT01bhQ,58,15,2.07,24,0
0VlbKZ56cm2bJPGr3uCIeQ,20,2,3.5,4,0
DBoeiZxYn_ZtkekroN_TDQ,7,1,2,2,0
ktEeHXHij6tNv5md3zQPhQ,18,1,5,1,0
L3xw9bfKdJ_LaZbCwI9HGA,87,53,3.82,179,1
hWximuq4t4SePpBnHQMM0w,7,1,1,0,0
mzAif6d6CvrOpnJ5n-nEBw,48,6,4.33,5,2
lF5-ygLmYzBODwhofqj2pQ,11,1,4,0,0
KeXHDiRfSY6PPDoOSaSFsQ,37,10,5,11,17
uP9jZlnYudJCFnYvdHloJA,43,5,3.4,11,0
vww_pvtyriHKiJkFyJwgFg,36,21,3.86,45,0
FUsvo9BjMNgkwmw5ivVA8Q,83,22,2.83,71,0
N0QZjNCBJzZNMUJAECG6Bg,24,1,5,5,2
4YzRc68mopn4s6s8KZx7Ew,49,3,5,4,13
Dhzlwv04ewkviiOzpWgyiw,38,5,4.5,11,2
E-lSz9Xy2GdiDiFXW3cLRQ,98,89,3.21,735,9
QZGssDbKVoYA8ulqGSpCnA,11,1,1,3,0
O9YieWCcsHOLBWwv5w5iNA,64,14,4,42,4
lvw7lBLup9fjD59BmmKFNQ,23,5,4.2,2,0
brRr5SRQyzYa6S623Kvd5Q,98,440,3.82,939,3
MfZiJL4OQhz-sUPkynMfRA,23,3,2.33,7,0
JcaRTb-8fMgdFv9t-jN8Yg,39,1,5,0,1
kOlxzDtH9PSHVeOdvMHnIg,18,1,5,47,0
spv0G_j8KgUjsXryWedTzQ,54,1,4,0,38
KYr41XbZXHX_1eWHxkIJeQ,73,30,3.63,81,1
#NAME?,61,12,1.31,22,0
Ra680k8ldSdqs_qDk2fGeQ,16,12,2.82,12,0
yGdpFeEIbylTDr0AOsAO3A,16,2,5,2,1
S2jvfD6WjFfenUes_Ex9wQ,61,21,3.7,11,0
1gspFi59uDO00PSM5LMlhQ,40,28,3.59,52,8
yH1daviGmtbuIaBobyYtWg,24,1,1,2,1
FH3bIJ0alVkXHTY0-k7xpg,18,7,1.17,7,0
R6OdqGQTtr2aDb-KWqHtxw,61,37,3.65,77,6
2DKJRZg5tr62qRzTvYN71A,29,1,5,3,1
oTTTIfamn7nE5AjQ9J8XBA,71,17,3.88,34,0
0OvtJH92BO8YagsDFhvHwQ,22,5,3.4,3,0
lk8rqIAx4wQ65UxwLNp43w,16,13,4.46,14,0
dFuDta3IsB3T5akQX723QQ,54,2,5,4,0
gsqoVdBFqtBHgB-zSWUSVg,20,5,2.17,2,0
6aLO6D6So9sTDAFgUjEE-A,60,5,1,8,0
D8HIs6O2r1_dEZoBQfKBDw,58,4,5,21,3
rxuxmM9B3KKyk_o6eOOYzg,17,2,5,3,0
LArAW4ay8mUA6xFN7ZlUNA,38,1,5,7,3
C1cv0JYSBCJ-Qw4zX6ZUoA,93,307,3.9,364,9
c9g1kNUctwEywCBFY5Udfw,62,7,4.43,29,0
XbR2Fx-waSWhLNPE5TK8Dg,76,4,4.25,10,1
AOEDI89ztozTG7o4vYxsXg,40,5,3.8,3,0
48-ziCwNYCs2i-ZuPKEvbQ,34,89,2.98,125,2
V_U2zXwNtkG4kVB7sGGZxA,55,3,3,7,4
9eof-d_OhqNPbtEyRlDgJg,49,4,4.5,1,0
pvLQh4xlo5gZl7JCu45UCw,24,2,5,0,0
ulEIsc9xW6YQo8vb7CLSNA,63,7,4.43,8,0
2mQV7CENCaehT0oXi3KVUw,21,3,3.67,1,0
M32QoptwyX6FmUsA1sGNkw,50,84,4.17,79,9
J1DKWNSsiEu3DLfyg_f0AA,10,10,4.15,13,0
okeRw2F4GwauB-4Yu6Fi8A,24,2,5,3,0
qfvL7aF1a90YEUrzFEUDYA,50,6,4.25,71,0
JCfHBL4zGkPjtKVd9hS_Bw,40,37,4.7,85,8
yM4XsvRUHWuz7R88eQRsHA,52,3,1,17,6
OgKUl4CqYlEx7jopdw_MCA,60,41,2.07,60,1
7A6I1I0NLFvWiMYpB_X3ZA,18,4,3.67,12,0
Ehq4Ti1JkujkM8oqTKnxVg,33,6,3,6,0
_PamYt-E2Do4Jey1EGEsgA,53,6,3.83,31,0
_oJX7-4S3ufFhOl8jpTwVg,14,1,5,0,0
OleHEDCfysQ5cdHXIMAOxA,51,3,2.33,4,0
mrZMyUnu5Ij4Z8zGmN5Bjg,42,3,4.33,2,0
XJz9o_cj7Sz6CK9E_QHd-A,69,73,3.81,266,0
LQODVvWTFfe7peg6b3gf6Q,44,2,5,0,0
0q2hbNMUTYjFdGB0Tr6jpA,47,9,5,10,7
H-qIjwTq7-tUbtOkWxMa5w,94,15,3.47,64,0
HcJWIAwBuoWENpt5U52yMA,72,13,4.08,30,0
FXJBX7Tkc_7ebPcCjCUBCA,78,34,4.12,19,0
aosaowzosodMNrNCN6andQ,14,1,5,1,0
gg9vXZVlE-Zs0DbHNKul1A,55,2,5,5,0
wT8W3LDUHmgE_O4Mgp32uQ,32,7,4,3,0
LK6vmQ121ZnLwg2sbWp2zA,46,3,5,31,0
Aw-X8A2zzz2vwAAR_koQ8g,37,1,5,1,0
pJFcE-V6jXI141oXXXUCrw,98,66,4.13,88,2
QznvRK--BHpuloZFpxKBQA,33,6,4.17,12,0
q8qVTkJpl7EOAC1GOXK3kA,50,22,3.62,15,0
sVFvHHwiqiQbmiKoiO09ng,65,14,3.86,13,0
iba2Sl32BrMJEPd9_2igjA,14,29,3.66,74,0
qQ7f_xwimaAIM6zjZvierg,30,10,4.1,3,0
6A5N_93TkDOAKgzyxwOMlw,16,11,4.6,1,0
fEJ0zWi2INL0jKvjBACE5w,79,212,3.7,224,0
SJoMGpnY0DVtMlpjFK78-Q,57,46,3.74,132,59
1Z-8CeBmShUMxoGqp2K9EQ,15,3,5,4,0
rS8zK3NwQBUZSEUlPt7TKg,64,49,3.32,58,1
kzjG-s3oiYKvyY_DamMp7w,91,40,3.6,46,1
HFjt0Dpq4wJVj9IpFzDbYw,8,2,3.5,2,1
z7jIB_jnG3rFys-94x1_fw,42,13,4.14,26,0
CrQ-nnCQvW0qJi8vtF5jyw,17,9,3.38,8,0
1C13t_dudYL0ZuTwNwr7rQ,18,4,3.75,6,0
cVrh_fc0YYoGJF_Z4KYIJg,52,16,3.06,26,2
pex_l--10depyTKLjCEWBg,9,4,5,5,0
QI-8mCj0lDNrgtY6GC-juA,13,2,3,0,0
Q0yO18cpN3f63LMtR5sgRw,38,7,4.29,3,0
tdx_LdjwI4lWWwl2O2Ug3g,38,3,3,3,0
hl708f5Fr1A5PCZSrILCfQ,33,2,5,0,6
wPmKOwVRjyADg8dBTnNEIg,60,114,3.9,324,1
wm0ZnKtPVEdRu0VqR3akzQ,40,3,5,11,4
KlsuLbkQcgGG40ZgOLJDvg,39,17,4.12,11,0
S-XZDB3vo6yx7nOCG3gqsw,28,1,1,0,0
TlDtdqt1BbXQFmgHvzEiJQ,34,2,3.5,0,0
0Eck5WWuXkzee6uvqMy6zg,78,17,4.41,55,7
vbXlEr9FyUdtdCb1iDCdmA,11,4,4.5,1,3
hU93q0Q1IILmFbEGGy4xdQ,51,19,3.89,33,7
PYFy_lZJSXI-lFxq8zyzTQ,40,9,4.11,8,0
btEwq3JoRLYP6xy8t6C--A,68,19,3.65,13,0
6YyyBrTw-FaF4Mit22uk_Q,17,34,3.53,17,1
iqqNn0htkAXBxqOyTRZYGg,41,9,3.56,12,3
1UaDWqTQ9kq0Q4mzylB2Nw,28,4,3.5,4,0
hA41xCI2_76DEcSOQQ7f5A,62,10,3.8,11,1
Kf5tnfXtIy-torOrHY3nIA,41,4,4,13,2
Ke7DuzDWnOgTEdzCnev7nA,40,1,4,0,4
EFfEOu5oHcIXnoXIncI63g,19,1,4,4,0
TU6stUlyKnf7z2RwdDGuzA,35,11,3.45,11,0
dCWfFNWEhDZXla482buWWA,42,19,2.95,19,0
JiawW3Z3YL9i6mE7LQn0PA,31,28,4.3,33,2
pTT74VPY2840e4UlAobEzg,14,1,5,0,0
cjhSTaDI5XffCXRJsXPmSQ,44,17,4.59,61,23
pMMnxameP0WA94Xvy_LAyw,43,1,5,0,0
#NAME?,43,1,5,1,0
nte_amQXKvsNUPdS4zC60A,40,34,2.97,44,2
ZzebKyNzIQrgGFPwF6lL3g,57,2,3.5,3,1
GqAl2XUMQzsxm3B3_gRYVg,58,14,4.13,40,0
3zP6xCGc5eSeimDfugRYAw,45,24,3.91,85,18
_DDVx6amG5AZyDpuQGs53A,10,1,4,0,0
h8SEH8Mu-I3XcMOI_COFTQ,23,19,2.52,91,0
Q6uL5MqR9u5aqJuWChoyTw,22,23,4.39,9,3
cjmnu4k09EdTAI2FPuT1gA,23,3,5,2,0
nwGOEh_lcl9ChYQSGAnWdQ,51,2,5,3,170
UbTUkH9hAL42kMz-XXwojQ,42,7,2.33,14,0
Eo0o6m0gKBMgmooN_ZeFGw,79,145,3.07,223,0
i6z7segveI-afQFTbmHHlA,15,4,3.25,0,0
Tq-Gr5ru4tiwF4IHmIzQYg,90,38,4.08,103,3
OqisxqKDGaZwEvLm1OG4dg,69,8,4.5,51,10
yOlUyTVoNBuouqCtKfDe0A,21,36,3.75,60,1
pt4qyGxxHB9uVodhWsskVQ,44,1,1,0,6
rGF5NupL0BxDcc8-4pWYhg,17,18,2.94,9,0
04xDhY_bmIbV3oYPt47nFg,35,2,5,2,10
GN8zv9LC6Y7QgMz_mMIaOw,58,24,4.04,81,0
RUpw3yekf5u4jsErFqXwCw,26,2,4.5,3,12
MhK7f2e7mv88C5PLR_Q_fg,31,196,3.97,76,0
#NAME?,36,2,3.5,5,2
Mc25_FATV3pNrELPIL5GOw,41,171,3.9,218,6
wRRVIAIo8AbdayfvWky7jg,61,25,3.59,189,9
P_epJBsia-sD5VT9I_PkVA,28,15,4.69,10,0
wB_hP9MpoZ5sOvT58nLUsQ,53,11,4,13,0
puGzwne0ytT_m0N7SLvRYA,76,8,4,50,4
jZP8v-DOYzIoYRctYl35wQ,89,60,3.72,188,0
fIE8uXkYKTZAzGIavyzNWg,19,1,1,0,0
Asoc6yhjA6ijlLJjcI5ZCQ,53,61,3.74,46,0
qmC8qVcou2YFBe2OWPvufw,15,1,2,0,0
-WF4-0H4j69XCmDKP2qZeg,15,11,2.73,1,0
5KiFnoDnSeR5snQC8KKcyg,32,11,4.9,11,0
KY5q6kdxS9M-M4cAyeoF7w,26,5,4.75,5,0
j3tsCLDfix-PJpxIRS8lnA,22,3,4.67,2,1
mDzMELsP_F-MQJUSJiT2ww,59,9,2.12,20,0
E9vZVCahU4eN1wrra6J_6w,52,4,4.75,4,11
_QNnkDdaZD9yyKECU5iB0Q,25,3,5,2,0
kwfBphs31iR0CkMp5R101g,42,4,3.25,3,0
iZZDkhCpuXiRGD7wEDQBIQ,44,2,4,4,7
PnZA_uqiHmWWpN4lg70Ttw,44,4,3.5,6,1
XFN82B1QBG53ne987Lnq1Q,19,1,5,2,0
cWH2k_nbBmAH8iuQFMjQgA,17,3,4,10,2
QYIhBRNoaXe2QfzS_lTo-A,62,20,3.2,19,0
YrA3GdmsmafmeRYqSoPxyA,36,4,3.75,20,1
sIEnJLtY4IQL6TFjxtw7BQ,93,1,5,0,0
J0VobKUmdxy2ndQCpNMPcA,26,1,4,0,0
bi9COAGNGGFWaScZ2DgMzQ,22,3,2,2,0
hMURgjKNZ17TSDWSFsuv9Q,31,5,1,14,0
6_U53BErb5nGYZqIeGH0bQ,17,1,4,0,0
brQACdt3AUxRkGLeJREYyA,63,3,3.67,1,1
MfVMRetYMZEiVP8dpXaKrA,41,1,1,5,0
ma2ox5waexGeeuFgKpCcwQ,14,4,4.67,2,0
7tA04v45dzG8tADZGLrCzA,62,47,3.23,186,66
TyTCB76NspLVU4MafzVogw,22,2,3,1,0
HErv4zp1mxRf0Bl0z1Un3Q,42,5,4,2,3
rIPHe7Sk3rU3_K_O7Uqukw,47,2,5,10,8
tv1DvXyIfLSskgCWWCVDiA,42,6,4.2,9,0
OV-d8u5mo6O0QqZd9GWZlw,43,30,3.61,45,0
xzlE4JFONjdoNzXvAkE1zQ,34,2,5,3,13
5xjutHCOYBMBWGnOoSgEKg,11,4,3.67,2,1
phTCpFOm9kQW-LAFdpjr4A,22,4,2,1,0
084rLl9fT-q74J9zl-r6lA,27,3,5,1,1
ZXZere7_WFGPkAhAaDqsmQ,84,130,3.47,1162,3
MtOMqR2pjK_zTdkBP6haFQ,36,14,3.21,10,0
uHXQ_pWHyBzDRknLkjIjBw,54,1,3,0,0
Qmz4VWrpMb-Bg6qe4_Y3Sg,61,30,3.19,35,0
xS-jhwehZzKpllEQlZFlNg,7,7,4,1,0
UsgNMvqJtuzS_D43DOl4gA,49,8,4.5,9,0
rxyjNc9M4_kAPesywk8V7A,51,1,1,4,20
pnWvndjhO3L-Cc9zTWH9KQ,18,1,5,0,0
emsL-X5iCF2VNNB7mCpI9g,24,2,4.5,6,1
sP0FGTufVRj_Pazo41RJOA,37,76,3.9,77,0
TTcIrz2cXiAa5Ml1IMUmBg,27,2,4.5,15,0
EPm0AATpor5tobMO6W9CHg,46,1,2,0,1
2h3L5wnUVQ4ppf3ou_C8OQ,7,9,3.88,6,1
3xmdCeTGOQLB9w2qXk5QGA,21,60,3.19,74,0
NcCvImYp2nimEYK6phAXig,33,8,4.33,17,0
pi7pYezQ2y6AubMOGgyvAA,67,3,3,9,0
AFESaSYwWIsXOAuO22KIUQ,26,12,4,7,1
xNtYQ8K1To2Gqqm_4xcBDg,26,1,5,1,7
hdndaMyC7_G9qKA-pNvsiA,52,10,3.9,44,11
H2nRC1zaxfmxY73BbirmXg,18,2,5,3,0
iCFZ6zZkq1ok1oQSX6TArw,42,4,5,11,3
avTf2XsWIqFae6HQ2LVPaA,44,21,2.9,38,5
oSNNRyjMpe5Mu3VGV6gbtQ,45,14,4.92,34,5
kdKF3X8rPp7V1rvo9nVLVA,33,6,3.83,9,0
Bjfe35dLbtFhC5Vcz1ddJQ,77,13,3.79,29,0
95IEsFmxF1QsxehdioSYzg,57,1,5,3,1
208K4Rw52GhtmpP-Aguq5g,13,2,1,2,0
tR_395VZaCpbS9pg2fwyPg,89,25,3.92,45,2
wWd5MxwYm6mlp8w4A1RJLg,61,114,3.99,114,0
4lY1GVHD9v7u5Us0CGpx4w,29,76,3.91,182,6
czRDJwMKXhrLSt6NqWmFlA,43,15,4.42,15,2
bOp3GSI2uHQjgSduob0wYw,37,9,4.25,13,0
UMq89piQvpAVFVfiGc6ndA,75,17,3.65,31,6
_MLUOGwK-1jgwub4Wzwk_A,25,2,5,0,5
90Yv6uLku3-yCK7ei9z3dQ,24,8,4.33,4,0
xwzp2zmvdM4c2uK3pvL8bA,38,3,5,9,2
Y4ZWKhIexno-odJiQKE1aw,12,1,5,1,4
NBWQSWjhqLeGBf750WwFMQ,48,3,1.5,20,1
h73iXWYFNWIASWstf7w39w,77,88,3.11,128,0
1-xDI6fVH2G8CKmh9dFg3g,53,17,4.47,35,0
5pPL2bzv6ES_jT2uY4LI2A,16,2,4,2,6
3cRC57vclzTJGH9YOcUM8A,11,3,3.67,6,0
r_Ts9rgBJcJNTzOzHACvUA,55,32,4.22,23,1
vDsjuSxqO2ZM9HXy6Q5gUw,52,1,5,2,0
#NAME?,48,2,1,2,1
f3hEAfMH3bw07jT35unDjg,61,88,3.69,113,0
D-XKqI0qtZABPS2NItMz-g,13,2,5,0,0
zAqoTGkjQ2RUhyOMNQXMOQ,19,1,4,5,0
nF98Wf6ytap7wl58D3oJwA,26,2,3,4,2
dQTnJCu2dgeblsPeuUeEPw,87,131,3.71,1046,21
h5i5hcaSYKYLqxnnrD-yxw,13,6,3.6,1,0
CPesvomG6DvIcAGR2tXCrA,9,12,4.08,5,11
1Ykdm8xQsEPfM_Z-UH94BQ,41,3,3.33,1,0
zJUBM05Gdg26haY6-BcdJQ,27,3,5,4,0
9ymlFMs2NEUXBHgH_vjrLw,56,10,2,12,0
WZJEdsPReU5l6ZddRGMq9g,36,2,5,4,3
bbXZST_aMTBCKNEqyCM_3g,55,106,3.74,44,1
nuVNtgN6Y3YV0SQ2_7DWYg,22,23,2.88,21,4
kUH5lIRkC9oCDEml4Eg96Q,17,1,4,1,0
OXMRrwRs1fEqqKezz__nMw,26,3,3,4,5
QVEurU1FUq3z3DwLWI98Kw,45,7,3,23,1
6HBuRMLYsssM16nLzrAw-A,47,1,5,2,0
lSukjnlYV0rdWWGSn4eGNg,42,40,3.85,55,2
mktTSpyhZ5wwWd6jNmvH0g,64,8,4.25,12,0
SydaBOgEQG3Yj52amAWTdA,65,2,1,1,0
XDd7Kjg4JHvRhz95mUC1Ag,32,36,3.97,30,1
_j4PdUTEw7N3NXQM628ZKA,61,13,3.44,33,13
Uufvv9CBpJmPRXDQTSBKYg,32,18,3.47,60,14
vel28ybyBmXkSPKJEwYKIw,60,3,2.67,0,0
xWVgoNp_oUP_gMRMO8iElw,84,106,2.37,438,3
4Dqeb_NGFpLG1PJp7wqaJg,65,478,3.88,4102,18
dXK9V-5YzObh_ay0OOHPbA,28,3,4.67,1,0
QGttiYtl83jff9wTzB1aiQ,47,38,4.21,54,0
bPqgDPOwjI7UgPMI319ArA,63,14,4.86,9,0
p8eoB2x7GGQpAj7FAB0NWQ,45,16,4.47,26,0
0wfbXo0JF9pmaDlKpIOFdw,76,10,3.7,27,2
8s2yNr80N-mGZzI0uMpyrQ,42,4,4,2,0
QlVi4pRuYTOoLMKWS0DvEg,57,40,3.2,29,1
1Blg2iUu9n5vYmFvvMxSeg,28,5,4.75,6,0
GtbDaYhCWm6Sd_nB6Je7uQ,35,1,1,1,0
4jSiqn552NIkFplMdYrHSg,33,7,4.29,18,0
54x2aDtIRmdNyoMQk6BzdQ,36,9,4.5,15,0
kOKMI6eTeuj_fr8VEV7-Aw,29,4,3,6,0
8zC8Qr-SDCeYpXwWpt06lA,48,11,3.73,18,0
OR5a1mXpxkgQjP6foOqiGg,52,8,3.29,15,6
4YgL6c5BUwtKD1_0nA3E8g,15,2,1,0,0
4GJWpmNh6RIe0AW4wj8PEg,87,32,4,167,8
x75NgCvjLIrp2qS32umihw,26,3,4,1,20
09ZCt5inrt35zuJVtxBB5A,51,3,3.33,8,1
YPnUzc9TeDDvcFEnjyh_BA,48,27,3.58,113,0
zWQruAYGWL_MP0Dx4oZLpA,25,1,5,2,0
RGAJjaqFCZpKOqGC2qZfKg,72,2,5,8,0
Xq_KBjOw0rjdnKDICg8tlg,8,2,3.5,0,0
A6iqgDDmgVPEXgwl4maELA,38,19,4.47,24,0
HKlE1qiF_ZSlZgo5lDxFLA,7,1,1,0,0
nPb0-v-aOjoYKLBEZgaF5w,45,2,5,0,2
aqKYOW_hW-G-7bEXH-RUaQ,91,23,4.08,46,0
hqwyjRqc5FZXyDnHTtkEpA,74,24,4.18,40,0
PsMnEF1rBjRe9InrvUzhWw,22,1,1,2,3
4GgRyG2HZCyNLZV--x0D6Q,36,13,3.92,68,12
bSKOd2ZyGYgacAm_XSh7HA,30,2,4.5,1,0
6NinikgjcE6eoaDKR74Drg,17,7,4.43,3,2
